task_index,session,scan_idx,unit_id,readout_id,brain_area,original_response,selectivity_full,selectivity_leave_self_out
102429,8,5,751,718,V1,86.618065,0.6882628468329495,0.6870865791373517
102430,4,7,1338,1116,V1,10.919203,0.2600595048834954,0.259950060005105
102431,9,4,3963,3699,V1,52.42413,0.5516213274520544,0.5493836589995352
102432,8,5,6406,6067,V1,512.6541,0.806560939609603,0.7924820022826955
102433,8,5,572,550,V1,10.578875,0.2562977434010547,0.25558829467029553
102434,6,6,5534,5132,V1,21.989504,0.41413939491315743,0.41353059187077995
102435,6,4,2981,2724,V1,44.878487,0.3203651239243291,0.319433293221612
102436,7,3,233,218,V1,113.39273,0.47077004829152114,0.4575689611964081
102437,6,2,6087,5620,V1,44.657955,0.6165703649909645,0.6133254402435028
102438,9,3,3229,3009,V1,20.131403,0.682627391452131,0.6820375122893633
102439,4,7,4230,3729,V1,66.01712,0.31576731898880933,0.31494671287945214
102440,5,6,3227,2966,V1,219.27708,0.6629740297407365,0.6045413045836342
102441,4,7,7555,6724,V1,8.361002,0.4157388745760715,0.41526991499009863
102442,7,5,920,843,V1,27.267786,0.2733317326376523,0.2722487416907879
102443,5,7,8081,7372,V1,70.727974,0.5079663915094608,0.5035373846753018
102444,9,3,4173,3869,V1,25.419537,0.17412974339743748,0.17360936098965046
102445,8,5,6970,6604,V1,506.81097,0.7117864125174552,0.7057322560235991
102446,6,6,2643,2433,V1,17.887894,0.24351074380264198,0.24152040737034725
102447,5,7,7660,6955,V1,9.485542,0.3856993051532123,0.38451461248715446
102448,5,6,571,533,V1,7.3459687,0.38605890571005036,0.38588967811430186
102449,5,7,962,893,V1,44.710785,0.4125522085279419,0.4122120023204807
102450,6,6,686,631,V1,15.368002,0.33313734138607537,0.32716494036504795
102451,4,7,445,357,V1,25.094244,0.6378980331388416,0.6375317927302667
102452,4,7,5010,4458,V1,102.45896,0.5710660620381005,0.5525869949969977
102453,7,5,3177,2880,V1,12.846372,0.49811772960866196,0.49789176983426997
102454,6,7,476,418,V1,31.808748,0.4541791874264942,0.4406140471613601
102455,9,3,1396,1298,V1,17.988594,0.3138055986117464,0.313238057878849
102456,8,5,4027,3830,V1,9.482899,0.262772793596164,0.26264266282676907
102457,6,6,2478,2282,V1,25.31644,0.4544682648026455,0.4537719874517958
102458,4,7,1516,1277,V1,628.6641,0.6526750018965546,0.6371002317704846
102459,6,2,7903,7319,V1,6.293529,0.46689362344992136,0.46669893713808575
102460,5,6,7372,6755,V1,189.51701,0.7225184075533972,0.7182696121312948
102461,7,3,422,387,V1,117.11685,0.5150399952877923,0.5106537755636541
102462,6,7,2995,2728,V1,10.451195,0.19867230929433416,0.19851844802777843
102463,6,6,7873,7308,V1,3.7928512,0.21325488578768229,0.21318196093118363
102464,8,5,980,932,V1,15.282292,0.4442309183121431,0.4434001477957083
102465,6,6,1017,937,V1,14.770089,0.5410649348606984,0.5409372185116378
102466,5,7,2399,2187,V1,20.299784,0.371300960963145,0.3703113732497519
102467,9,3,7665,7053,V1,27.01812,0.39134851973740864,0.39118427020445395
102468,6,6,7913,7348,V1,8.166526,0.453140790078862,0.453009103728374
102469,4,7,3217,2806,V1,20.100882,0.2564398770003613,0.2562271006360207
102470,7,5,5366,4859,V1,35.270206,0.3734669996080702,0.36843305932628845
102471,5,6,6223,5702,V1,29.419832,0.6230769863763201,0.6221798857094103
102472,9,6,3425,3182,V1,22.176035,0.4875882953243813,0.48740528520935655
102473,9,6,3079,2858,V1,32.41873,0.34008189731836114,0.3392184484563478
102474,5,6,8858,8203,V1,85.90363,0.2925224789385463,0.2864929053819164
102475,6,6,2918,2689,V1,6.4662294,0.25015011301843454,0.2500476630519546
102476,4,7,1854,1571,V1,8.266405,0.2715150174906502,0.271067894311286
102477,5,6,6111,5598,V1,24.541498,0.3721996002192378,0.37110627114507033
102478,5,6,8535,7882,V1,58.16514,0.5168868871818905,0.5154197879363869
102479,9,4,4581,4271,V1,7.1497016,0.2680897202641276,0.26803689017491095
102480,9,6,2348,2186,V1,78.55735,0.4863821245956266,0.4772735103172565
102481,7,3,1180,1093,V1,11.218413,0.3245719157297838,0.32446234616880326
102482,5,6,3774,3481,V1,16.528736,0.33954361779219716,0.33285546155445045
102483,6,2,8440,7848,V1,22.938406,0.5721122421038196,0.5713683397629664
102484,5,6,5955,5454,V1,64.94945,0.7383865087216581,0.7373723856735366
102485,7,3,2102,1952,V1,9.913362,0.32008120215792013,0.31985889117380384
102486,5,7,1272,1189,V1,1.9526745,0.3010665776315378,0.3010594837689533
102487,9,6,1124,1049,V1,12.800055,0.34389195345926704,0.34374509220730665
102488,6,2,490,448,V1,48.1578,0.34102883485125834,0.3404279057451798
102489,9,3,4995,4627,V1,145.22766,0.5403388179033523,0.5369615453797941
102490,6,4,2858,2611,V1,38.05815,0.5794424849406221,0.5728844967971749
102491,9,3,1428,1323,V1,114.98926,0.5232860308234635,0.5218900513452184
102492,6,7,7759,7062,V1,17.774908,0.3993413266484055,0.3964085003485197
102493,5,7,4324,3945,V1,7.2802978,0.29823151786614716,0.2981553925650203
102494,6,2,2890,2654,V1,8.729359,0.4580432207186134,0.4578727619100589
102495,6,7,2462,2218,V1,91.33654,0.6095782853980406,0.6074187627130783
102496,6,2,6149,5679,V1,4.88316,0.23571625318059003,0.2355726264856256
102497,4,7,7832,6982,V1,19.090647,0.4725817367156937,0.4718771589802089
102498,5,6,8875,8220,V1,4.240448,0.4755246309528344,0.47538596034133024
102499,5,7,923,854,V1,148.2355,0.4878473439258879,0.4796812952847683
102500,6,2,2914,2676,V1,23.514397,0.45375779899025437,0.45287776154576787
102501,5,7,7002,6366,V1,30.691547,0.2873858924307742,0.2871548088155389
102502,5,7,2862,2600,V1,41.5074,0.4666694013062775,0.46494946922190916
102503,8,5,3457,3291,V1,55.808624,0.4601460451716325,0.45773450458135934
102504,4,7,4857,4315,V1,11.555529,0.39774927668616894,0.3976247865651152
102505,8,5,9378,8808,V1,29.873602,0.668884173456427,0.6684809294379737
102506,7,3,5929,5465,V1,24.504066,0.39829879800068,0.3980549925645691
102507,9,3,803,737,V1,5.69414,0.157679006491638,0.15752632142250195
102508,6,2,3407,3137,V1,31.8552,0.42355061716981673,0.42271095108144674
102509,8,5,6417,6077,V1,180.63426,0.5696839516813481,0.5415405091067214
102510,8,5,1184,1132,V1,11.401752,0.3889589577984896,0.38884007264845055
102511,9,4,3755,3492,V1,17.901,0.3187542260661032,0.31863878511064
102512,5,7,4572,4164,V1,38.512527,0.4963631127782291,0.49535078977376557
102513,7,3,5755,5302,V1,12.356335,0.17967857870501874,0.17939425107792822
102514,4,7,4224,3724,V1,20.144281,0.5292890298729405,0.528362750218513
102515,5,6,3841,3544,V1,0.27515686,0.1798699936385417,0.1798706057552083
102516,7,3,553,504,V1,15.016628,0.4144512945558313,0.4138249590890399
102517,7,5,2949,2674,V1,17.691637,0.5656940838058588,0.5477486750189742
