session,scan,readout,static_gabor_response,brain_area,grating_response,MESI,Natural,dynamic_gabor_response,medi_response
9,4,78,3.23488712310791,LM,3.157410383224488,4.790506362915039,6.702003002166748,3.326447010040283,4.632724761962891
6,2,4845,2.319263935089112,AL,10.322750091552734,5.169146537780762,12.508155822753906,21.342025756835938,79.59397888183594
6,7,6034,0.6631171107292175,AL,10.425731658935549,8.664163589477539,8.444571495056152,0.5909221768379211,59.26192092895508
9,3,5384,0.7054168581962585,LM,7.542795181274414,8.400493621826172,8.230382919311523,4.19102144241333,91.17250061035156
5,6,5141,0.4945555329322815,LM,0.9081096053123474,1.1677519083023071,6.151798725128174,0.2966695427894592,3.082437038421631
8,5,9710,0.5373616814613342,RL,10.270419120788574,1.6803251504898071,4.412796974182129,5.001859188079834,12.665346145629885
7,5,5993,0.6178330183029175,AL,2.116124153137207,2.4718286991119385,3.8582684993743896,2.886847496032715,8.715102195739746
6,2,4478,1.8017897605896,AL,4.836935997009277,3.907648324966431,5.444355487823486,9.81558322906494,20.399227142333984
9,4,777,1.6594494581222534,LM,4.618056774139404,1.7335880994796753,3.458437919616699,3.265530824661255,3.3879716396331787
9,4,4775,2.59663724899292,RL,3.5701260566711426,6.7314629554748535,8.578596115112305,3.609870433807373,12.94316864013672
6,4,8132,2.4174394607543945,AL,4.043489456176758,5.9539337158203125,9.984460830688477,16.3721923828125,60.92306900024414
7,3,389,1.6416746377944946,V1,1.7083804607391355,4.409415245056152,5.843844413757324,1.2043607234954834,9.92525577545166
7,3,4104,1.5759655237197876,RL,3.1026690006256104,5.827661514282227,20.28534507751465,1.875399708747864,5.512598037719727
7,3,7911,0.3619611263275146,RL,1.9198476076126096,2.9019949436187744,3.512666940689087,3.9906277656555176,12.180232048034668
4,7,520,0.4858563542366028,RL,5.900525569915772,1.4613850116729736,14.987048149108888,2.886370897293091,24.82748413085937
8,5,9108,0.7237251400947571,LM,3.929373264312744,3.169307231903076,4.906815528869629,0.9752721786499025,10.830820083618164
8,5,7702,0.3016333878040313,RL,6.713551044464111,0.91677063703537,14.512903213500977,14.563868522644045,23.74015998840332
9,3,1506,2.562603712081909,RL,2.427015781402588,5.401157379150391,13.872304916381836,7.667574405670166,15.28830623626709
6,2,6373,4.462985515594482,V1,5.563406467437744,9.645767211914062,9.15532398223877,8.718406677246094,45.57931900024414
7,5,831,0.5953902006149292,LM,4.008677959442139,1.092553734779358,5.508991241455078,2.862342119216919,11.372900009155272
6,7,7338,2.978503704071045,AL,2.0958786010742188,9.901796340942385,6.862742900848389,4.044907569885254,28.42473602294922
5,7,6807,3.284785747528076,RL,4.199326038360596,4.370236396789551,22.39693832397461,4.130837917327881,12.325448989868164
8,5,8044,0.4212642610073089,AL,4.570468902587891,0.8635119795799255,15.251813888549805,3.485666513442993,7.186789512634277
4,7,7245,3.0932648181915283,V1,4.633320331573486,6.731630802154541,15.510583877563477,5.743492126464844,40.27464294433594
5,6,1948,3.5722203254699707,RL,1.269563913345337,5.344037055969238,8.775324821472168,1.955297827720642,14.46636199951172
6,4,1769,1.0797369480133057,RL,7.028088569641113,3.824779272079468,5.366095066070557,3.376699686050415,46.53507614135742
9,4,3103,3.693827390670776,V1,2.1738076210021973,18.39662170410156,7.532751560211182,1.020236849784851,25.651655197143555
5,7,8092,0.2979351878166199,AL,2.606015920639038,0.5966001749038696,1.975458025932312,1.4366741180419922,2.0966928005218506
4,7,4266,1.009213089942932,AL,2.7509119510650635,3.316971778869629,12.847055435180664,7.969829082489014,40.7969970703125
7,3,6085,5.030132293701172,LM,5.82520866394043,10.067766189575195,18.43857765197754,3.4583866596221924,13.224492073059082
8,5,4283,2.6914641857147217,RL,6.512933731079102,9.97714900970459,7.5098772048950195,16.44673728942871,40.71749496459961
9,3,6114,0.406475692987442,LM,5.243190765380859,0.4000419378280639,4.847900867462158,4.491655826568604,4.436323642730713
8,5,2582,3.858575344085693,RL,2.9553005695343018,36.062721252441406,25.89853286743164,10.786269187927246,470.3201904296875
8,5,4231,3.351999998092652,AL,5.225926399230957,10.976114273071287,7.3052496910095215,5.662074565887451,31.748252868652344
6,6,2684,27.397705078125,V1,287.77203369140625,47.567569732666016,55.17916870117188,93.16069793701172,657.75341796875
7,5,5991,1.212303876876831,AL,5.845480918884277,11.080097198486328,5.591679096221924,11.627750396728516,43.55347442626953
4,7,6350,1.176018476486206,V1,1.8353592157363887,4.199291706085205,11.955242156982422,5.948980808258057,35.90704345703125
7,5,5972,0.5565365552902222,AL,5.959285736083984,1.972068667411804,25.364910125732425,3.414149284362793,28.184038162231445
6,4,2064,3.216959476470948,AL,12.870261192321776,4.926389217376709,10.54644775390625,4.179380416870117,14.822494506835938
6,7,5483,1.8058321475982664,AL,4.599143981933594,4.275634765625,6.570464611053467,0.8034723401069641,3.694562196731568
8,5,2236,1.8081250190734863,RL,2.085472345352173,4.479926109313965,5.999791145324707,4.943367958068848,10.79143524169922
6,2,1196,1.5359240770339966,RL,4.6872100830078125,3.43503999710083,4.040149688720703,5.8234686851501465,21.801942825317383
9,4,5112,2.553051233291626,V1,2.942301988601685,6.689662933349609,19.799230575561523,1.0191742181777954,9.979340553283691
8,5,9014,1.6886924505233765,LM,5.455165386199951,2.5797009468078613,9.2965726852417,0.3223856985569,2.742950439453125
7,5,6391,0.538878858089447,V1,0.8150718212127686,0.8301743268966675,6.596367359161377,0.3989105522632599,2.1206376552581787
5,6,5777,1.9200899600982664,LM,5.079223155975342,4.460941314697266,10.631369590759276,4.175965309143066,9.283317565917969
8,5,2230,16.382394790649414,LM,4.391389846801758,28.762285232543945,8.023157119750977,5.484718322753906,40.10726547241211
7,5,7871,4.303497791290283,V1,6.634634971618652,3.8047943115234375,15.02143096923828,5.631893634796143,11.804948806762695
6,2,884,3.302850246429444,V1,4.80263090133667,10.976485252380373,11.889481544494627,5.5680108070373535,13.65107250213623
6,7,3014,1.667908787727356,RL,2.333048343658448,5.438956260681152,3.3919484615325928,6.832327842712402,32.007198333740234
9,3,7430,6.147631645202637,V1,1.9572288990020752,12.637469291687012,8.530792236328125,2.262147188186645,14.616823196411133
5,6,3805,3.367489814758301,AL,5.247344493865967,10.960064888000488,6.1646599769592285,1.2744323015213013,16.725934982299805
7,5,869,4.6536407470703125,LM,22.4367618560791,2.8024682998657227,32.513328552246094,30.86572265625,144.29257202148438
6,6,5926,1.663826823234558,RL,2.737825870513916,3.8424901962280273,8.497848510742188,1.890796422958374,9.447134017944336
